set_no,name,url,theme_group,theme,subtheme,year,piece_cnt,minifig_cnt,inventory_url,minifig_url,store_price,current_price,rating_value,rating_votes,tags,set_type,packaging,notes
8833-6,Diver,/sets/8833-6/Diver,Miscellaneous,Collectable Minifigures,Series 08,2012,8,1,,/minifigs/inset-8833-6,"£1.99, $2.99","New: Not known, Used: Not known",3.8,4,Historic,Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-7,Downhill Skier,/sets/8833-7/Downhill-Skier,Miscellaneous,Collectable Minifigures,Series 08,2012,9,1,,/minifigs/inset-8833-7,"£1.99, $2.99","New: Not known, Used: Not known",4.0,4,"Female, Sports",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-8,Businessman,/sets/8833-8/Businessman,Miscellaneous,Collectable Minifigures,Series 08,2012,7,1,,/minifigs/inset-8833-8,"£1.99, $2.99","New: Not known, Used: Not known",3.7,3,"City, United Kingdom",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-9,Fairy,/sets/8833-9/Fairy,Miscellaneous,Collectable Minifigures,Series 08,2012,8,1,,/minifigs/inset-8833-9,"£1.99, $2.99","New: Not known, Used: Not known",4.0,3,"Fantasy, Female, Magic",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-10,Santa,/sets/8833-10/Santa,Miscellaneous,Collectable Minifigures,Series 08,2012,7,1,,/minifigs/inset-8833-10,"£1.99, $2.99","New: Not known, Used: Not known",4.7,3,"Christmas, Santa Claus",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-11,Vampire Bat,/sets/8833-11/Vampire-Bat,Miscellaneous,Collectable Minifigures,Series 08,2012,5,1,,/minifigs/inset-8833-11,"£1.99, $2.99","New: Not known, Used: Not known",3.3,4,"Bat, Spooky, Villain",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-12,DJ,/sets/8833-12/DJ,Miscellaneous,Collectable Minifigures,Series 08,2012,7,1,,/minifigs/inset-8833-12,"£1.99, $2.99","New: Not known, Used: Not known",4.0,4,"City, Musical",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-13,Red Cheerleader,/sets/8833-13/Red-Cheerleader,Miscellaneous,Collectable Minifigures,Series 08,2012,7,1,,/minifigs/inset-8833-13,"£1.99, $2.99","New: Not known, Used: Not known",3.7,3,"Female, Sports",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-14,Actor,/sets/8833-14/Actor,Miscellaneous,Collectable Minifigures,Series 08,2012,7,1,,/minifigs/inset-8833-14,"£1.99, $2.99","New: Not known, Used: Not known",4.5,2,"Historic, United Kingdom",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-15,Pirate Captain,/sets/8833-15/Pirate-Captain,Miscellaneous,Collectable Minifigures,Series 08,2012,6,1,,/minifigs/inset-8833-15,"£1.99, $2.99","New: Not known, Used: Not known",3.0,2,"Historic, Pirates",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-16,Alien Villainess,/sets/8833-16/Alien-Villainess,Miscellaneous,Collectable Minifigures,Series 08,2012,9,1,,/minifigs/inset-8833-16,"£1.99, $2.99","New: Not known, Used: Not known",4.7,3,"Female, Space, Villain",Normal,Foil pack,Included in 8833-17 Might be in 8833-0 
8833-17,LEGO Minifigures Series 8 - Complete ,/sets/8833-17/LEGO-Minifigures-Series-8-Complete,Miscellaneous,Collectable Minifigures,Series 08,2012,116,16,,/minifigs/inset-8833-17,£31.84,"New: Not known, Used: Not known",,,,Collection,Foil pack,Contains 8833-1 8833-2 8833-3 8833-4 8833-5 8833-6 8833-7 8833-8 8833-9 8833-10 8833-11 8833-12 8833-13 8833-14 8833-15 8833-16 
8909-0,Team GB Minifigures {Random bag},/sets/8909-0/Team-GB-Minifigures-{Random-bag},Miscellaneous,Collectable Minifigures,Team GB,2012,,0,,,"£1.99, $2.99","New: Not known, Used: Not known",,,"Olympics, Sports, United Kingdom",Random,Foil pack,Might contain 8909-1 8909-2 8909-3 8909-4 8909-5 8909-6 8909-7 8909-8 8909-9 
8909-1,Agile Archer,/sets/8909-1/Agile-Archer,Miscellaneous,Collectable Minifigures,Team GB,2012,7,1,,/minifigs/inset-8909-1,"£1.99, $2.99","New: $18, Used: $200",4.0,2,"Olympics, Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-2,Brawny Boxer,/sets/8909-2/Brawny-Boxer,Miscellaneous,Collectable Minifigures,Team GB,2012,6,1,,/minifigs/inset-8909-2,"£1.99, $2.99","New: Not known, Used: $153",5.0,3,"Olympics, Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-3,Flexible Gymnast,/sets/8909-3/Flexible-Gymnast,Miscellaneous,Collectable Minifigures,Team GB,2012,9,1,,/minifigs/inset-8909-3,"£1.99, $2.99","New: Not known, Used: Not known",5.0,3,"Female, Olympics, Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-4,Judo Fighter,/sets/8909-4/Judo-Fighter,Miscellaneous,Collectable Minifigures,Team GB,2012,6,1,,/minifigs/inset-8909-4,"£1.99, $2.99","New: Not known, Used: Not known",4.0,2,"Female, Olympics, Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-5,Tactical Tennis Player,/sets/8909-5/Tactical-Tennis-Player,Miscellaneous,Collectable Minifigures,Team GB,2012,7,1,,/minifigs/inset-8909-5,"£1.99, $2.99","New: Not known, Used: Not known",4.0,2,"Olympics, Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-6,Wondrous Weightlifter,/sets/8909-6/Wondrous-Weightlifter,Miscellaneous,Collectable Minifigures,Team GB,2012,9,1,,/minifigs/inset-8909-6,"£1.99, $2.99","New: Not known, Used: Not known",5.0,2,"Olympics, Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-7,Relay Runner,/sets/8909-7/Relay-Runner,Miscellaneous,Collectable Minifigures,Team GB,2012,7,1,,/minifigs/inset-8909-7,"£1.99, $2.99","New: Not known, Used: Not known",4.0,2,"Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-8,Stealth Swimmer,/sets/8909-8/Stealth-Swimmer,Miscellaneous,Collectable Minifigures,Team GB,2012,6,1,,/minifigs/inset-8909-8,"£1.99, $2.99","New: Not known, Used: Not known",4.0,3,"Olympics, Sports, Swimming Pool, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-9,Horseback rider,/sets/8909-9/Horseback-rider,Miscellaneous,Collectable Minifigures,Team GB,2012,6,1,,/minifigs/inset-8909-9,"£1.99, $2.99","New: Not known, Used: Not known",4.3,3,"Female, Olympics, Sports, United Kingdom",Normal,Foil pack,Included in 8909-17 Might be in 8909-0 
8909-17,Team GB Minifigures - Complete Set,/sets/8909-17/Team-GB-Minifigures-Complete-Set,Miscellaneous,Collectable Minifigures,Team GB,2012,63,9,,/minifigs/inset-8909-17,,"New: Not known, Used: Not known",,,,Collection,Foil pack,Contains 8909-1 8909-2 8909-3 8909-4 8909-5 8909-6 8909-7 8909-8 8909-9 
8909-18,Team GB Minifigures - Sealed Box,/sets/8909-18/Team-GB-Minifigures-Sealed-Box,Miscellaneous,Collectable Minifigures,Team GB,2012,60,0,,,£117.00,"New: Not known, Used: Not known",,,Collection Box,Collection,Box,Sealed box of 60 random bags. 
9092-1,Crazy Demon,/sets/9092-1/Crazy-Demon,Racing,Racers,,2012,86,1,/inventories/9092-1,/minifigs/inset-9092-1,"£7.99, $9.99","New: $14, Used: $5",4.0,1review,"4X4, Monster Truck",Normal,Box,
9093-1,Bone Cruncher,/sets/9093-1/Bone-Cruncher,Racing,Racers,,2012,87,1,/inventories/9093-1,/minifigs/inset-9093-1,"£7.99, $9.99","New: $12, Used: $6",5.0,1review,"4X4, Monster Truck",Normal,Box,
9094-1,Star Striker,/sets/9094-1/Star-Striker,Racing,Racers,,2012,88,1,/inventories/9094-1,/minifigs/inset-9094-1,"£7.99, $9.99","New: $20, Used: $6",4.0,1review,"4X4, Monster Truck",Normal,Box,
9095-1,Nitro Predator,/sets/9095-1/Nitro-Predator,Racing,Racers,,2012,87,1,/inventories/9095-1,/minifigs/inset-9095-1,"£7.99, $9.99","New: $12, Used: $5",4.0,1review,"4X4, Monster Truck",Normal,Box,
9209-1,Community Services Set,/sets/9209-1/Community-Services-Set,Educational,Education,Duplo,2012,130,12,/inventories/9209-1,/minifigs/inset-9209-1,,"New: Not known, Used: Not known",,,"Ambulance, Brick Built Tree, Cat, Duplo, Fire, Fire Helicopter, Fire Station, Fire Truck, Helicopter, Hospital, Medical, Motorcycle, Police, Police Station, Van, Wheelchair",Normal,,
9218-1,Wild Animals Set,/sets/9218-1/Wild-Animals-Set,Educational,Education,Duplo,2012,98,0,/inventories/9218-1,,,"New: Not known, Used: Not known",,,"Bear, Brick Built Tree, Cave, Crocodile, Giraffe, Hippo, Hippopotamus, Lion, Monkey, Penguin, Polar Bear, Seal, Tiger, Turtle, Whale",Normal,,
9388-1,Small building plates,/sets/9388-1/Small-building-plates,Educational,Education,,2012,22,0,/inventories/9388-1,,,"New: $32, Used: Not known",,,,Normal,,
9389-1,Community Starter Set,/sets/9389-1/Community-Starter-Set,Educational,Education,,2012,1907,0,/inventories/9389-1,,,"New: $184, Used: Not known",,,,Normal,Tub,
9390-1,Mini Tow Truck,/sets/9390-1/Mini-Tow-Truck,Technical,Technic,,2012,136,0,/inventories/9390-1,,"£6.99, $11.99","New: $17, Used: $7",3.9,7,"Microscale, Service Vehicle, Tow Truck, Truck, Unimog",Normal,Box,
9391-1,Tracked Crane,/sets/9391-1/Tracked-Crane,Technical,Technic,,2012,218,0,/inventories/9391-1,,"£14.99, $19.99","New: $35, Used: $18",5.0,3,"Crane, Microscale, Mobile Crane, Tracked Vehicle",Normal,Box,
9392-1,Quad Bike,/sets/9392-1/Quad-Bike,Technical,Technic,,2012,199,0,/inventories/9392-1,,"£17.99, $24.99","New: $43, Used: $19",4.2,5,"Functional Steering, Off Roader, Quad Bike, Sprung",Normal,Box,Included in 66433-1 
9393-1,Tractor,/sets/9393-1/Tractor,Technical,Technic,,2012,353,0,/inventories/9393-1,,"£24.99, $39.99","New: $57, Used: $29",4.8,4,"Microscale, Tractor",Normal,Box,
9394-1,Jet Plane,/sets/9394-1/Jet-Plane,Technical,Technic,,2012,499,0,/inventories/9394-1,,"£29.99, $49.99","New: $53, Used: $33",4.7,3,"Aircraft, Jet Aircraft",Normal,Box,
9395-1,Pick-Up Tow Truck,/sets/9395-1/Pick-Up-Tow-Truck,Technical,Technic,,2012,954,0,/inventories/9395-1,,"£49.99, $69.99","New: $123, Used: $50",5.0,2,"Power Functions Compatible, Service Vehicle, Tow Truck, Truck",Normal,Box,Included in 66433-1 
9396-1,Helicopter,/sets/9396-1/Helicopter,Technical,Technic,,2012,1056,0,/inventories/9396-1,,"£69.99, $119.99","New: $160, Used: $94",5.0,5,"Aircraft, Helicopter, Power Functions Compatible, Propeller Aircraft",Normal,Box,
9397-1,Logging Truck,/sets/9397-1/Logging-Truck,Technical,Technic,,2012,1308,0,/inventories/9397-1,,"£99.99, $139.99","New: $160, Used: $101",3.8,6,"Crane, Electric, Functional Steering, Power Functions, Truck",Normal,Box,
9398-1,4x4 Crawler,/sets/9398-1/4x4-Crawler,Technical,Technic,,2012,1327,0,/inventories/9398-1,,"£139.99, $199.99","New: $253, Used: $146",4.0,4,"4X4, Electric, Flagship Set, Functional Steering, Off Roader, Power Functions, Remote Control",Normal,Box,Similar to 41999-1 
9440-1,Venomari Shrine,/sets/9440-1/Venomari-Shrine,Action/Adventure,Ninjago,Rise of the Snakes,2012,86,1,/inventories/9440-1,/minifigs/inset-9440-1,"£5.99, $6.99","New: $17, Used: $6",4.2,12,"Zane, 3Rd Wave, Serpentine, Shrine, Snake, Venomari",Normal,Box,Included in 66410-1 
9441-1,Kai's Blade Cycle,/sets/9441-1/Kai-s-Blade-Cycle,Action/Adventure,Ninjago,Rise of the Snakes,2012,188,2,/inventories/9441-1,/minifigs/inset-9441-1,"£12.99, $14.99","New: $55, Used: $11",4.5,11,"Kai, Rattla, 3Rd Wave, Blade Bike, Converts, Fire, Hypnobrai, Motorcycle, Ninjago Ninjas",Normal,Box,Included in 66410-1 66444-1 Re-imagined as 70667-1 
9442-1,Jay's Storm Fighter,/sets/9442-1/Jay-s-Storm-Fighter,Action/Adventure,Ninjago,Rise of the Snakes,2012,242,2,/inventories/9442-1,/minifigs/inset-9442-1,"£19.99, $24.99","New: $56, Used: $15",4.2,6,"Jay Walker, Snappa, 3Rd Wave, Aircraft, Converts, Fangpyre, Jet Aircraft, Lightning, Ninjago Ninjas, Shrine, Storm Fighter",Normal,Box,Included in 66444-1 Re-imagined as 70668-1 
9443-1,Rattlecopter,/sets/9443-1/Rattlecopter,Action/Adventure,Ninjago,Rise of the Snakes,2012,327,3,/inventories/9443-1,/minifigs/inset-9443-1,"£24.99, $29.99","New: $61, Used: $19",4.2,9,"Fang-Suei, Kai, Lloyd Garmadon, 3Rd Wave, Aircraft, Fangpyre, Helicopter, Propeller Aircraft, Serpentine, Snake",Normal,Box,
9444-1,Cole's Tread Assault,/sets/9444-1/Cole-s-Tread-Assault,Action/Adventure,Ninjago,Rise of the Snakes,2012,286,2,/inventories/9444-1,/minifigs/inset-9444-1,"£29.99, $39.99","New: $85, Used: $30",4.5,2,"Cole, Skales, 3Rd Wave, Converts, Earth, Hypnobrai, Ninjago Ninjas",Normal,Box,Included in 66410-1 
9445-1,Fangpyre Truck Ambush,/sets/9445-1/Fangpyre-Truck-Ambush,Action/Adventure,Ninjago,Rise of the Snakes,2012,452,4,/inventories/9445-1,/minifigs/inset-9445-1,"£39.99, $49.99","New: $110, Used: $51",5.0,2,"Fangdam, Fangtom, Jay Walker, Zane, 3Rd Wave, Fangpyre, Ice, Serpentine, Snowmobile, Truck",Normal,Box,Re-imagined as 70667-1 
9446-1,Destiny's Bounty,/sets/9446-1/Destiny-s-Bounty,Action/Adventure,Ninjago,Rise of the Snakes,2012,680,6,/inventories/9446-1,/minifigs/inset-9446-1,"£59.99, $79.99","New: $142, Used: $74",4.7,6,"Garmadon, Jay Walker, Skales, Slithraa, Wu, Zane, 3Rd Wave, Aircraft, Converts, Hypnobrai, Jet Aircraft, Ninja Base, Ninjago Ninjas, Ship, Shrine",Normal,Box,
9447-1,Lasha's Bite Cycle,/sets/9447-1/Lasha-s-Bite-Cycle,Action/Adventure,Ninjago,Search for the Fang Blades,2012,250,2,/inventories/9447-1,/minifigs/inset-9447-1,"£19.99, $24.99","New: $46, Used: $17",4.0,1review,"Cole, Lasha, 4Th Wave, Blacksmith, Motorcycle, Serpentine, Venomari",Normal,Box,
9448-1,Samurai Mech,/sets/9448-1/Samurai-Mech,Action/Adventure,Ninjago,Search for the Fang Blades,2012,452,3,/inventories/9448-1,/minifigs/inset-9448-1,"£29.99, $39.99","New: $59, Used: $34",4.6,5,"Bytar, Nya, Snike, 4Th Wave, Catapult, Constrictai, Mech, Ninjago Ninjas, Nya Tech, Samurai Mech",Normal,Box,Re-imagined as 70665-1 
9449-1,Ultra Sonic Raider,/sets/9449-1/Ultra-Sonic-Raider,Action/Adventure,Ninjago,Search for the Fang Blades,2012,622,6,/inventories/9449-1,/minifigs/inset-9449-1,"£59.99, $79.99","New: $104, Used: $53",4.5,6,"Cole, Jay Walker, Kai, Pythor P. Chumsworth, Spitta, Zane, 4Th Wave, Anacondrai, Converts, Ninjago Ninjas, Tracked Vehicle, Ultra Raider, Venomari",Normal,Box,
9450-1,Epic Dragon Battle,/sets/9450-1/Epic-Dragon-Battle,Action/Adventure,Ninjago,Search for the Fang Blades,2012,915,7,/inventories/9450-1,/minifigs/inset-9450-1,"£89.99, $119.99","New: $138, Used: $92",5.0,5,"Acidicus, Chokun, Garmadon, Jay Walker, Lloyd Garmadon, Skalidor, Wu, 4Th Wave, Constrictai, Dragon, Energy, Flame, Garmadon Family, Ninjago Ninjas, Rocky, Serpentine, Shard, Shrine, Snake, Venomari, Wisp",Normal,Box,Re-imagined as 70679-1 
9455-1,Fangpyre Mech,/sets/9455-1/Fangpyre-Mech,Action/Adventure,Ninjago,Rise of the Snakes,2012,255,2,/inventories/9455-1,/minifigs/inset-9455-1,"£19.99, $24.99","New: $45, Used: $22",4.8,5,"Cole, Fang-Suei, 3Rd Wave, Fangpyre, Fresh Produce, Mech, Serpentine",Normal,Box,"In the US, this set was exclusive to Walmart."
9456-1,Spinner Battle Arena,/sets/9456-1/Spinner-Battle-Arena,Action/Adventure,Ninjago,Spinners,2012,418,2,/inventories/9456-1,/minifigs/inset-9456-1,"£34.99, $39.99","New: $66, Used: $27",,,"Kai, Rattla, 3Rd Wave, Arena, Dragon, Fire, Hypnobrai, Ninjago Ninjas, Serpentine, Shrine, Snake",Normal,Box,
9457-1,Fangpyre Wrecking Ball,/sets/9457-1/Fangpyre-Wrecking-Ball,Action/Adventure,Ninjago,Rise of the Snakes,2012,415,3,/inventories/9457-1,/minifigs/inset-9457-1,"£49.99, $49.99","New: $95, Used: $58",5.0,2,"Cole, Fangdam, Lloyd Garmadon, 3Rd Wave, Fangpyre, Serpentine, Snake, Tracked Vehicle, Wrecking Ball",Normal,Box,
9461-1,The Swamp Creature,/sets/9461-1/The-Swamp-Creature,Action/Adventure,Monster Fighters,,2012,70,2,/inventories/9461-1,/minifigs/inset-9461-1,"£4.99, $6.99","New: $14, Used: $10",4.0,10,"Frank Rock, Swamp Creature, Airboat, Fish, Frog, Speedboat, Spooky, Swamp",Normal,Box,
9462-1,The Mummy,/sets/9462-1/The-Mummy,Action/Adventure,Monster Fighters,,2012,90,2,/inventories/9462-1,/minifigs/inset-9462-1,"£8.99, $11.99","New: $16, Used: $11",4.0,6,"Ann Lee, Mummy, Aircraft, Carriage, Helicopter, Horse, Propeller Aircraft, Spooky",Normal,Box,
9463-1,The Werewolf,/sets/9463-1/The-Werewolf,Action/Adventure,Monster Fighters,,2012,243,2,/inventories/9463-1,/minifigs/inset-9463-1,"£17.99, $19.99","New: $37, Used: $22",3.3,8,"Major Quinton Steele, Werewolf, Car, Forest, Spooky",Normal,Box,
9464-1,The Vampyre Hearse,/sets/9464-1/The-Vampyre-Hearse,Action/Adventure,Monster Fighters,,2012,314,3,/inventories/9464-1,/minifigs/inset-9464-1,"£24.99, $34.99","New: $55, Used: $31",4.7,3,"Doctor Rodney Rathbone, Lord Vampyre, Zombie, 8 Wide Car, Car, Motorcycle, Spooky",Normal,Box,
9465-1,The Zombies,/sets/9465-1/The-Zombies,Action/Adventure,Monster Fighters,,2012,447,4,/inventories/9465-1,/minifigs/inset-9465-1,"£34.99, $39.99","New: $193, Used: $134",5.0,2,"Jack McHammer, Zombie, Graveyard, Spooky, Truck",Normal,Box,"In the US, this set was exclusive to Target."
9466-1,The Crazy Scientist & His Monster,/sets/9466-1/The-Crazy-Scientist-His-Monster,Action/Adventure,Monster Fighters,,2012,430,4,/inventories/9466-1,/minifigs/inset-9466-1,"£39.99, $49.99","New: $60, Used: $46",4.5,4,"Crazy Scientist, Doctor Rodney Rathbone, Major Quinton Steele, Monster, Car, Catapult, Lab, Light Brick, Rat, Science, Spider, Spooky",Normal,Box,
9467-1,The Ghost Train,/sets/9467-1/The-Ghost-Train,Action/Adventure,Monster Fighters,,2012,741,5,/inventories/9467-1,/minifigs/inset-9467-1,"£59.99, $79.99","New: $109, Used: $83",4.2,10,"Ann Lee, Frank Rock, Aircraft, Ghost, Propeller Aircraft, Spooky, Steam Locomotive",Normal,Box,
9468-1,Vampyre Castle,/sets/9468-1/Vampyre-Castle,Action/Adventure,Monster Fighters,,2012,949,7,/inventories/9468-1,/minifigs/inset-9468-1,"£79.99, $99.99","New: $165, Used: $108",4.9,8,"Bat Monster, Doctor Rodney Rathbone, Jack McHammer, Lord Vampyre, Lord Vampyre’s Bride, Bat, Car, Castle, Mushroom, Spider, Spooky, Trapdoor",Normal,Box,
9469-1,Gandalf Arrives,/sets/9469-1/Gandalf-Arrives,Licensed,The Lord of the Rings,The Fellowship of the Ring,2012,83,2,/inventories/9469-1,/minifigs/inset-9469-1,"£11.99, $12.99","New: $36, Used: $22",4.4,22,"Frodo Baggins, Gandalf the Grey, Cart, Horse, Shire",Normal,Box,
9470-1,Shelob Attacks,/sets/9470-1/Shelob-Attacks,Licensed,The Lord of the Rings,The Return of the King,2012,227,3,/inventories/9470-1,/minifigs/inset-9470-1,"£19.99, $19.99","New: $52, Used: $32",4.7,14,"Frodo Baggins, Gollum, Samwise Gamgee, Brick Built Animals, Mordor, Shelob, Spider, Spooky",Normal,Box,
9471-1,Uruk-Hai Army,/sets/9471-1/Uruk-Hai-Army,Licensed,The Lord of the Rings,The Two Towers,2012,257,6,/inventories/9471-1,/minifigs/inset-9471-1,"£29.99, $29.99","New: $80, Used: $54",4.6,11,"Eomer, Rohan Soldier, Uruk-Hai, Catapult, Horse, Orcs, Rohan",Normal,Box,Connects with 9474-1 
9472-1,Attack On Weathertop,/sets/9472-1/Attack-On-Weathertop,Licensed,The Lord of the Rings,The Fellowship of the Ring,2012,430,5,/inventories/9472-1,/minifigs/inset-9472-1,"£49.99, $59.99","New: $80, Used: $69",4.7,13,"Aragorn, Frodo Baggins, Meriadoc Brandybuck, Ringwraith, Eriador, Horse, Trapdoor",Normal,Box,"In Germany, this set was exclusive to the LEGO store. "
9473-1,The Mines of Moria,/sets/9473-1/The-Mines-of-Moria,Licensed,The Lord of the Rings,The Fellowship of the Ring,2012,776,9,/inventories/9473-1,/minifigs/inset-9473-1,"£69.99, $79.99","New: $128, Used: $97",4.3,12,"Boromir, Cave Troll, Gimli, Legolas Greenleaf, Moria Orc, Peregrin Took, Bigfig, Misty Mountains, Orcs",Normal,Box,
9474-1,The Battle of Helm's Deep,/sets/9474-1/The-Battle-of-Helm-s-Deep,Licensed,The Lord of the Rings,The Two Towers,2012,1368,8,/inventories/9474-1,/minifigs/inset-9474-1,"£99.99, $129.99","New: $212, Used: $168",4.9,12,"Aragorn, Gimli, Haldir, King Théoden, Uruk-Hai, Castle, Catapult, Horse, Orcs, Rohan",Normal,Box,Connects with 9471-1 
9476-1,The Orc Forge,/sets/9476-1/The-Orc-Forge,Licensed,The Lord of the Rings,The Fellowship of the Ring,2012,366,4,/inventories/9476-1,/minifigs/inset-9476-1,"£39.99, $39.99","New: $71, Used: $55",4.6,10,"Lurtz, Mordor Orc, Uruk-Hai, Blacksmith, Isengard, Light Brick, Orcs",Normal,Box,"In the US, this set was exclusive to Target."
9478-1,Francesco Bernoulli,/sets/9478-1/Francesco-Bernoulli,Licensed,Cars,Cars 2,2012,49,0,/inventories/9478-1,,"£4.99, $6.99","New: $50, Used: $9",3.0,1review,"Cars 2, Disney, Formula 1, Francesco Bernoulli, Pixar, Racing Car, World Grand Prix",Normal,Box,Included in 66409-1 
9479-1,Ivan Mater,/sets/9479-1/Ivan-Mater,Licensed,Cars,Cars 2,2012,52,0,/inventories/9479-1,,"£4.99, $6.99","New: $14, Used: $7",3.0,1review,"Disney, Pixar, Tow Mater, Tow Truck",Normal,Box,
9480-1,Finn McMissile,/sets/9480-1/Finn-McMissile,Licensed,Cars,Cars 2,2012,52,0,/inventories/9480-1,,"£4.99, $6.99","New: $17, Used: $8",4.5,2,"Cars 2, Finn McMissile, Pixar",Normal,Box,
9481-1,Jeff Gorvette,/sets/9481-1/Jeff-Gorvette,Licensed,Cars,Cars 2,2012,54,0,/inventories/9481-1,,"£4.99, $6.99","New: $19, Used: $11",4.0,1review,"Cars 2, Corvette, Disney, Pixar, Racing Car, Traffic Light, USA, World Grand Prix",Normal,Box,
9483-1,Agent Mater's Escape,/sets/9483-1/Agent-Mater-s-Escape,Licensed,Cars,Cars 2,2012,144,0,/inventories/9483-1,,"£14.99, $14.99","New: $27, Used: $15",4.5,2,"Cars 2, Disney, Glider, Pixar, Tow Mater, Tow Truck",Normal,Box,
